video_id,publish_time,views,likes,dislikes,comment_count,new_views,views_change
E_86MEdNsAI,2017-11-14T19:48:51.000Z,122054.0,7081.0,103.0,893.0,529833.0,407779.0
Cr9oGxr0Qa0,2017-11-14T14:00:02.000Z,179948.0,7725.0,105.0,1007.0,433939.0,253991.0
g0K5QoEj7FQ,2017-11-14T22:34:14.000Z,55910.0,213.0,150.0,118.0,60207.0,4297.0
l4bAoNAx2uo,2017-11-13T17:11:30.000Z,877102.0,15480.0,2421.0,7843.0,4758479.0,3881377.0
TSqwDQHE1J8,2017-11-14T10:00:02.000Z,137749.0,1145.0,61.0,131.0,449090.0,311341.0
MltuW2kcREI,2017-11-14T20:28:53.000Z,207465.0,17136.0,152.0,2328.0,3752276.0,3544811.0
jGiqc3HSxEg,2017-11-13T15:30:01.000Z,260902.0,13029.0,245.0,634.0,481344.0,220442.0
XrDlDj9DfZs,2017-11-14T06:08:58.000Z,107919.0,1440.0,90.0,154.0,211799.0,103880.0
Z3OZyb2iWqQ,2017-11-14T14:00:32.000Z,137860.0,1950.0,64.0,136.0,414893.0,277033.0
Hq89wYzOjfs,2017-11-14T17:37:20.000Z,27997.0,366.0,22.0,0.0,639567.0,611570.0
vZzIS17HexE,2017-11-15T03:11:17.000Z,42451.0,399.0,114.0,63.0,62856.0,20405.0
zxUwbflE1SY,2017-11-13T13:00:10.000Z,225280.0,5770.0,150.0,1312.0,1119362.0,894082.0
7oRdswHqaf8,2017-11-14T14:01:36.000Z,37376.0,2093.0,37.0,521.0,71805.0,34429.0
qC0I5PEhkJo,2010-01-14T15:56:31.000Z,99999.0,143.0,12.0,32.0,116528.0,16529.0
0zk2SwmCpss,2017-11-14T06:24:27.000Z,63780.0,831.0,12.0,301.0,116352.0,52572.0
SGVbdo2CkgI,2017-11-14T13:00:16.000Z,30341.0,730.0,22.0,34.0,498739.0,468398.0
NfLVVJOuY5M,2017-11-14T16:00:04.000Z,215541.0,12465.0,46.0,537.0,397013.0,181472.0
F388-6yDDpc,2017-11-13T00:51:15.000Z,1042282.0,6029.0,549.0,3187.0,1269954.0,227672.0
KhdecX0qjNA,2017-11-13T20:11:43.000Z,157522.0,8012.0,85.0,286.0,483107.0,325585.0
kWIzjMWmuYk,2017-11-14T17:27:46.000Z,52416.0,5873.0,41.0,1664.0,61645.0,9229.0
symdi5KSJts,2017-11-14T13:00:16.000Z,212992.0,7049.0,209.0,365.0,1415725.0,1202733.0
5hEJsoDP2q4,2017-11-14T17:00:12.000Z,209442.0,19069.0,289.0,836.0,1534021.0,1324579.0
lBHPVE3AI6Y,2017-11-13T15:03:21.000Z,112077.0,438.0,46.0,572.0,130392.0,18315.0
kIUHDwn51y8,2017-11-13T15:00:05.000Z,136837.0,2504.0,39.0,505.0,304269.0,167432.0
Lz7dya576HY,2017-11-13T15:00:03.000Z,35125.0,627.0,43.0,64.0,76282.0,41157.0
kqmhCaF5_44,2017-11-14T16:10:38.000Z,72940.0,1353.0,102.0,145.0,128946.0,56006.0
eAyxMv4IBH8,2017-11-12T00:01:11.000Z,434036.0,6464.0,334.0,348.0,490782.0,56746.0
EJu_wPGFTw0,2017-11-14T15:20:12.000Z,11156.0,58.0,4.0,5.0,12117.0,961.0
MKLlDnUqho4,2017-11-14T16:30:00.000Z,39720.0,2229.0,90.0,338.0,118435.0,78715.0
wwZ-T_WQ03A,2017-11-12T16:46:33.000Z,292891.0,6725.0,386.0,598.0,1434315.0,1141424.0
i-LCORFB860,2017-11-13T09:21:27.000Z,1037561.0,716.0,117.0,223.0,2794745.0,1757184.0
vWYyZMH_QjA,2017-11-13T17:26:03.000Z,49451.0,4666.0,92.0,447.0,76899.0,27448.0
VJlSq6h0LNg,2017-11-13T18:41:18.000Z,6993.0,20.0,58.0,53.0,7389.0,396.0
ijJPFowBsBc,2017-11-12T17:00:02.000Z,141308.0,4455.0,169.0,327.0,200557.0,59249.0
JwboxqDylgg,2017-11-13T05:53:49.000Z,43426.0,309.0,33.0,47.0,55797.0,12371.0
1WDj0DddCcM,2017-11-13T16:14:00.000Z,6801.0,11.0,35.0,16.0,7099.0,298.0
bqgVB6Vl-lI,2017-11-11T17:00:03.000Z,227162.0,4836.0,60.0,268.0,4176190.0,3949028.0
ZhSk8mPSWCg,2017-11-13T20:51:31.000Z,3914.0,48.0,3.0,24.0,4601.0,687.0
qooQd8AA7_M,2017-11-12T05:01:00.000Z,7095077.0,438470.0,6754.0,29178.0,99445284.0,92350207.0
9KIP-Ncp2jU,2017-11-11T01:03:01.000Z,92327.0,182.0,45.0,0.0,120409.0,28082.0
i4YQRLQVixM,2017-11-10T07:28:14.000Z,1167646.0,2691.0,916.0,1122.0,1344151.0,176505.0
Fyyua5JzD9w,2017-11-10T17:57:59.000Z,49915.0,386.0,11.0,24.0,56488.0,6573.0
9Th4qTv-4jE,2017-11-13T08:38:48.000Z,6247.0,22.0,0.0,2.0,41471.0,35224.0
uTH--XRCGxM,2017-11-10T17:01:04.000Z,127404.0,3869.0,56.0,111.0,500518.0,373114.0
ttf_EzEkxBk,2017-11-08T17:29:15.000Z,3505996.0,5934.0,3400.0,5162.0,3702980.0,196984.0
l7je4VAUvjA,2017-11-10T08:00:03.000Z,90454.0,211.0,65.0,59.0,151081.0,60627.0
8-Cjsnq8kVU,2017-11-15T14:01:03.000Z,12382809.0,328876.0,7238.0,14836.0,18686461.0,6303652.0
hpapqEeb36k,2017-11-15T14:52:38.000Z,909177.0,36636.0,902.0,1980.0,1744179.0,835002.0
cmoknv58jjE,2017-11-14T21:00:02.000Z,2433987.0,65991.0,9011.0,9450.0,3189673.0,755686.0
sottGW1p5os,2017-11-15T06:42:14.000Z,3621389.0,141681.0,1289.0,8127.0,13871214.0,10249825.0
EEIP1YpFXrE,2017-11-15T20:00:00.000Z,1249486.0,46508.0,869.0,6511.0,4211202.0,2961716.0
pgjRX9oGF7g,2017-11-15T07:55:04.000Z,968868.0,32181.0,1279.0,7720.0,1217243.0,248375.0
_BVAJ3PXZ1k,2017-11-15T11:30:00.000Z,533940.0,12633.0,597.0,1828.0,1435393.0,901453.0
8hKbIhrb1WU,2017-11-15T14:00:02.000Z,1559003.0,29898.0,884.0,1838.0,9887961.0,8328958.0
RTaDvKMtUeA,2017-11-15T05:15:45.000Z,760341.0,13283.0,317.0,433.0,1928068.0,1167727.0
jG1JY0rt2Os,2017-11-15T05:00:02.000Z,3821846.0,177700.0,4842.0,15815.0,23642079.0,19820233.0
RrhSJzM8NLE,2017-11-15T13:10:12.000Z,539987.0,14532.0,650.0,881.0,2129904.0,1589917.0
0gwkMY-mzUQ,2017-11-15T20:11:41.000Z,736276.0,36904.0,748.0,1829.0,1458117.0,721841.0
UwdLlnPaRAU,2017-11-15T17:00:36.000Z,665452.0,19849.0,227.0,1372.0,2458968.0,1793516.0
ve3oQBjcAGI,2017-11-14T17:00:07.000Z,2098612.0,52336.0,2839.0,10848.0,3677495.0,1578883.0
C4YNcqNF4hg,2017-11-15T12:00:01.000Z,484287.0,7792.0,150.0,342.0,2357213.0,1872926.0
k1cA-Wh3Tc0,2017-11-15T00:00:03.000Z,930403.0,20658.0,970.0,6544.0,2065937.0,1135534.0
TN5jzDgORqQ,2017-11-15T15:00:05.000Z,325333.0,2750.0,307.0,383.0,831686.0,506353.0
9Ca8zWJOlFQ,2017-11-15T02:17:29.000Z,1825705.0,77531.0,4156.0,12025.0,5138054.0,3312349.0
4SANXNco_y4,2017-11-15T17:05:36.000Z,82048.0,3539.0,144.0,347.0,261211.0,179163.0
-oXybog2IuI,2017-11-15T16:00:00.000Z,38775.0,1373.0,16.0,140.0,69642.0,30867.0
oRF2-ZloSqg,2017-11-15T02:26:15.000Z,845763.0,17929.0,502.0,2325.0,1082689.0,236926.0
lzgQrHFDNLE,2017-11-14T22:00:01.000Z,177648.0,6932.0,786.0,697.0,411053.0,233405.0
0ANDjPQPS_Q,2017-11-15T15:17:28.000Z,27408.0,2993.0,87.0,516.0,39165.0,11757.0
4ftGS_6i7mM,2017-11-15T16:33:51.000Z,36414.0,125.0,16.0,40.0,41541.0,5127.0
Jidk0O6uu-0,2017-11-15T07:25:03.000Z,77763.0,4640.0,42.0,483.0,121448.0,43685.0
64IIfxDrhJY,2017-11-15T13:32:00.000Z,17129.0,455.0,18.0,101.0,135958.0,118829.0
k-w8GxCpsCU,2017-11-09T02:36:09.000Z,3491.0,19.0,0.0,2.0,11078.0,7587.0
yxFdue1dCtE,2017-11-15T01:10:19.000Z,141492.0,2025.0,70.0,292.0,145003.0,3511.0
ryqZUqgjvW8,2017-11-15T07:51:20.000Z,90641.0,2349.0,409.0,1246.0,113702.0,23061.0
I-5CODzeGEE,2017-11-14T08:00:42.000Z,71707.0,4739.0,93.0,913.0,156233.0,84526.0
FEjZiCPuvqQ,2017-11-14T15:00:41.000Z,48037.0,2167.0,44.0,401.0,82249.0,34212.0
ENr6CXm1YxU,2017-11-15T08:00:01.000Z,90268.0,2215.0,91.0,94.0,349816.0,259548.0
3x0usYgljOk,2017-11-15T05:14:50.000Z,12494.0,252.0,3.0,91.0,20941.0,8447.0
R9c-_neaxeU,2017-11-14T16:29:00.000Z,124948.0,5933.0,50.0,640.0,228624.0,103676.0
VonJ4ASDO40,2017-11-13T18:49:30.000Z,547362.0,10776.0,797.0,2486.0,656727.0,109365.0
iyrefjMs64k,2017-11-14T16:45:24.000Z,44856.0,1731.0,678.0,881.0,91270.0,46414.0
GKUE2U2qlzY,2017-11-14T03:47:01.000Z,261429.0,4470.0,62.0,454.0,1003324.0,741895.0
N0tmF4j4K6g,2017-11-15T10:00:02.000Z,46025.0,2106.0,17.0,167.0,65155.0,19130.0
SFdO-19Xdho,2017-11-14T16:23:31.000Z,69170.0,2462.0,24.0,101.0,779147.0,709977.0
qK8AcryiniI,2017-11-13T09:09:53.000Z,67471.0,40.0,15.0,29.0,75968.0,8497.0
KLZl_sxSN_g,2017-11-08T19:23:52.000Z,1431.0,4.0,0.0,0.0,1748.0,317.0
QKwgif8OW1w,2017-10-21T15:12:53.000Z,1204.0,7.0,0.0,2.0,2051.0,847.0
-JVITToppE0,2017-11-13T20:41:45.000Z,704.0,10.0,2.0,5.0,760.0,56.0
sH0Agabp3Rs,2017-11-13T19:30:03.000Z,8993.0,292.0,5.0,162.0,24719.0,15726.0
eijd-yjXY9E,2017-11-13T15:00:03.000Z,9747.0,447.0,14.0,81.0,25682.0,15935.0
fGTfbMioezc,2017-10-25T23:47:00.000Z,5318.0,20.0,1.0,3.0,83978.0,78660.0
8tbQHHso0oY,2017-11-10T19:53:11.000Z,1267977.0,2028.0,304.0,1586.0,1416156.0,148179.0
G8gJ4RTBxcg,2017-11-09T15:20:54.000Z,465893.0,111.0,14.0,59.0,577228.0,111335.0
fRj34o4hN4I,2017-11-16T21:12:25.000Z,10775416.0,205630.0,4927.0,35422.0,15882984.0,5107568.0
coOKvrsmQiI,2017-11-16T21:15:08.000Z,15104666.0,143947.0,12709.0,25593.0,40512416.0,25407750.0
p8XP7A7kvzM,2017-11-16T06:44:16.000Z,11217517.0,216489.0,8821.0,11975.0,30055274.0,18837757.0
pOEzjT-SED0,2017-11-16T15:00:07.000Z,3930664.0,104641.0,19448.0,24078.0,17668121.0,13737457.0
p9wE8dyzEJE,2017-11-16T14:00:21.000Z,4499836.0,16135.0,432.0,2809.0,14916226.0,10416390.0
duRDizP0gHQ,2017-11-16T16:00:05.000Z,1043202.0,42380.0,768.0,5825.0,2063024.0,1019822.0
0O2IAz1E9Ts,2017-11-16T17:00:54.000Z,720203.0,19850.0,1517.0,1073.0,2670497.0,1950294.0
TyHvyGVs42U,2017-11-17T05:00:01.000Z,102012605.0,2376636.0,117196.0,134224.0,1593100886.0,1491088281.0
16W7c0mb-rE,2017-11-16T15:01:58.000Z,2032821.0,124607.0,1183.0,8577.0,3573154.0,1540333.0
nRafaCcfrcI,2017-11-16T13:00:50.000Z,6197393.0,476724.0,4853.0,23008.0,13717874.0,7520481.0
t1shnJT8NCY,2017-11-16T07:00:04.000Z,700476.0,8114.0,2682.0,1410.0,950653.0,250177.0
ixxR3ZoqnF0,2017-11-16T15:00:05.000Z,7475081.0,1035003.0,4901.0,86912.0,12244685.0,4769604.0
lJFqvRwOiis,2017-11-16T12:55:39.000Z,505886.0,23207.0,5375.0,7030.0,1953827.0,1447941.0
9PhM-zCmTFs,2017-11-16T15:03:23.000Z,514888.0,22136.0,244.0,771.0,1550060.0,1035172.0
vKbyfdJXoDg,2017-11-16T08:35:00.000Z,406769.0,6593.0,397.0,1253.0,2363367.0,1956598.0
Lxet1zLBTM8,2017-11-16T17:36:14.000Z,1666003.0,61821.0,1055.0,6597.0,3756853.0,2090850.0
TWpt-ze_cYU,2017-11-15T20:00:02.000Z,1417912.0,67856.0,653.0,67310.0,2844853.0,1426941.0
l3xmc0pzzJI,2017-11-15T23:46:57.000Z,1524361.0,79021.0,1063.0,4659.0,2991250.0,1466889.0
eDelIZDzmwQ,2017-11-16T14:00:04.000Z,340348.0,5474.0,372.0,653.0,1204142.0,863794.0
t1Liix4gi7k,2017-11-16T05:13:33.000Z,1035804.0,18816.0,737.0,1133.0,4122711.0,3086907.0
DhwwTxTh5To,2017-11-16T14:01:40.000Z,474858.0,15051.0,1034.0,2364.0,796728.0,321870.0
mZpGOQ7tBKE,2017-11-16T13:00:03.000Z,343860.0,6546.0,404.0,732.0,564097.0,220237.0
CziCidR4KcY,2017-11-16T11:01:00.000Z,681439.0,29225.0,1356.0,5366.0,2229439.0,1548000.0
FHl0nIdbiLA,2017-11-15T18:30:00.000Z,800306.0,23559.0,3133.0,2977.0,1638344.0,838038.0
MMGrzOu1amQ,2017-11-15T23:08:18.000Z,2259888.0,99803.0,1074.0,15766.0,5088770.0,2828882.0
8KT1UCsOE74,2017-11-15T09:43:32.000Z,1088828.0,34989.0,1773.0,10715.0,1513473.0,424645.0
U5sCjnezw4o,2017-11-17T04:20:40.000Z,133758.0,781.0,94.0,308.0,146177.0,12419.0
mjBIsBPG1N8,2017-11-16T15:23:10.000Z,169977.0,6152.0,150.0,315.0,406352.0,236375.0
oMupq6zB1Tc,2017-11-15T08:30:01.000Z,769769.0,6133.0,1124.0,2837.0,1521398.0,751629.0
Y2-JjnW3w2g,2017-11-16T16:47:12.000Z,52886.0,1537.0,123.0,869.0,64920.0,12034.0
PHWAZNkqwN4,2017-11-16T10:07:18.000Z,360539.0,16470.0,640.0,1515.0,1672443.0,1311904.0
UuCq8mtK8J4,2017-11-16T05:00:01.000Z,4600718.0,167704.0,2623.0,5290.0,114927799.0,110327081.0
5UL5wZJPLEg,2017-11-16T03:00:01.000Z,379172.0,5794.0,244.0,360.0,1048743.0,669571.0
9pbCuFxRuqs,2017-11-16T02:34:28.000Z,676692.0,24794.0,1326.0,3567.0,1264277.0,587585.0
hXcoq5XDwyA,2017-11-15T22:02:34.000Z,71610.0,4571.0,119.0,545.0,154219.0,82609.0
i9EyFghIt5o,2017-11-15T22:00:01.000Z,141741.0,5761.0,352.0,961.0,172949.0,31208.0
PGWBA_OzCE4,2017-11-15T18:19:50.000Z,66021.0,2136.0,94.0,542.0,73778.0,7757.0
uN9zBcweN4M,2017-11-16T03:16:52.000Z,127525.0,1094.0,43.0,414.0,253759.0,126234.0
Mmkf4zYlW4E,2017-11-16T00:31:44.000Z,105270.0,5186.0,83.0,387.0,175949.0,70679.0
L9eFkmjIIWA,2017-11-15T16:01:39.000Z,95520.0,4816.0,51.0,313.0,195916.0,100396.0
YjBB89qsupM,2017-11-15T18:27:28.000Z,828587.0,38326.0,654.0,1088.0,3218788.0,2390201.0
UC34HrZhfPM,2017-11-16T06:38:42.000Z,23429.0,365.0,10.0,188.0,41634.0,18205.0
IKuKZIISPE0,2017-11-15T17:00:16.000Z,69199.0,4237.0,15.0,220.0,353631.0,284432.0
svZScJMh4Pg,2017-11-16T17:02:13.000Z,702208.0,42577.0,723.0,2624.0,1737781.0,1035573.0
KOUxLhYVgGw,2017-11-16T20:17:25.000Z,6582.0,174.0,8.0,22.0,16351.0,9769.0
9WT7NU3Rwr0,2017-11-16T06:26:28.000Z,14657.0,89.0,5.0,36.0,15165.0,508.0
Qj7DVNDb7To,2017-11-15T22:18:21.000Z,114923.0,6490.0,78.0,4216.0,257956.0,143033.0
6j-s9E3dRQ0,2017-11-14T23:15:24.000Z,874883.0,18686.0,711.0,844.0,10620981.0,9746098.0
dnA3Cd5xG5A,2017-11-15T16:00:03.000Z,22383.0,921.0,26.0,78.0,1354879.0,1332496.0
LduRwIc7eBA,2017-11-15T18:59:30.000Z,42658.0,2120.0,25.0,136.0,124193.0,81535.0
VSVXhc5LlII,2017-11-14T18:00:02.000Z,451675.0,7014.0,579.0,1833.0,2034795.0,1583120.0
rRsstfoKQeo,2017-11-14T16:51:02.000Z,110590.0,104.0,5.0,10.0,357372.0,246782.0
DVAMKnfrQBk,2017-11-13T17:37:55.000Z,111077.0,567.0,38.0,102.0,1189980.0,1078903.0
x-uBFJLY8Ow,2017-11-08T17:00:03.000Z,3987.0,100.0,4.0,15.0,7539.0,3552.0
qrPPj3e2M-M,2017-11-13T16:39:05.000Z,73984.0,3676.0,78.0,353.0,145512.0,71528.0
QiIlcKiREUU,2017-11-12T23:30:00.000Z,48130.0,271.0,10.0,71.0,195719.0,147589.0
eOQpjvnm4ME,2017-11-17T08:35:01.000Z,2016029.0,21062.0,2319.0,4200.0,2529916.0,513887.0
w8vsuOXZBXc,2017-11-17T15:00:16.000Z,2899302.0,159586.0,3464.0,11535.0,10335980.0,7436678.0
5HOijUtExiM,2017-11-17T13:00:12.000Z,366048.0,14742.0,1308.0,1948.0,956556.0,590508.0
asu37n6sEBY,2017-11-17T16:08:06.000Z,597308.0,10554.0,566.0,504.0,2304433.0,1707125.0
ZpS-w6BxN-U,2017-11-17T10:00:03.000Z,178325.0,1641.0,83.0,178.0,646277.0,467952.0
Qf1xyI_iKWA,2017-11-17T18:26:16.000Z,180713.0,9225.0,352.0,1180.0,227134.0,46421.0
6uJf2IT2Zh8,2017-11-17T09:00:03.000Z,12969561.0,591776.0,18790.0,63191.0,101438379.0,88468818.0
i9GSF3ROa58,2017-11-17T05:00:23.000Z,2275359.0,111392.0,3145.0,10169.0,10669208.0,8393849.0
BQ_0QLL2gqI,2017-11-17T18:00:00.000Z,8076063.0,214451.0,2661.0,5863.0,60665805.0,52589742.0
qS6LoRYUdhw,2017-11-16T17:38:54.000Z,1202878.0,46101.0,702.0,4034.0,3110356.0,1907478.0
mNhxFzR25Rs,2017-11-17T14:00:05.000Z,391853.0,11765.0,158.0,523.0,1309358.0,917505.0
djlaHJCXT4o,2016-06-20T06:44:53.000Z,33260.0,181.0,79.0,30.0,55289.0,22029.0
8-u5nd2GqNE,2017-11-16T15:30:00.000Z,1145464.0,28690.0,887.0,5083.0,4945407.0,3799943.0
88kkrRv1UgI,2017-11-17T16:37:31.000Z,377704.0,14359.0,830.0,2056.0,512646.0,134942.0
kz3MEd1Jr0Q,2017-11-17T15:01:54.000Z,1888088.0,85515.0,1168.0,4044.0,11605310.0,9717222.0
By6Mi7VlqcU,2017-11-17T18:26:49.000Z,298927.0,2616.0,1556.0,1478.0,311387.0,12460.0
dcipHnWcB0w,2017-11-16T18:03:56.000Z,715011.0,6037.0,467.0,587.0,1453152.0,738141.0
6GT7PrIIS5I,2017-11-17T12:30:00.000Z,372823.0,6433.0,766.0,534.0,431209.0,58386.0
2r_nGjgqPE0,2017-11-16T17:07:45.000Z,1360509.0,54560.0,519.0,1579.0,1850933.0,490424.0
VNqrILFD5h0,2017-11-17T12:59:51.000Z,145442.0,653.0,218.0,168.0,168145.0,22703.0
Pubtjn5QIjg,2017-11-17T02:34:43.000Z,76536.0,3536.0,199.0,123.0,419626.0,343090.0
gk05IMU2RrU,2017-11-17T18:35:11.000Z,199206.0,9193.0,335.0,728.0,304465.0,105259.0
S_5TyDFx6kc,2017-11-16T22:00:01.000Z,219662.0,13280.0,100.0,434.0,330159.0,110497.0
pvg2cw5oshg,2017-11-17T05:00:02.000Z,183509.0,4702.0,185.0,265.0,777584.0,594075.0
mHaJ8xsWD3s,2017-11-17T16:00:04.000Z,99495.0,2837.0,148.0,461.0,592633.0,493138.0
cDDF4pPwEUU,2017-11-17T04:25:04.000Z,29188.0,411.0,5.0,132.0,48550.0,19362.0
FKA-Jy6nuE0,2017-11-17T08:00:01.000Z,69795.0,1629.0,75.0,50.0,186154.0,116359.0
pQXwQVaQmGk,2017-11-17T10:00:03.000Z,21007.0,433.0,11.0,35.0,166757.0,145750.0
KhxqJzr6FAE,2017-11-16T17:23:57.000Z,56969.0,5991.0,33.0,449.0,102656.0,45687.0
tG4Fbj1B1bY,2017-11-17T00:39:19.000Z,128002.0,1939.0,253.0,266.0,1635940.0,1507938.0
TsYGNNPQ3ZU,2017-11-17T17:01:09.000Z,176140.0,15955.0,178.0,1586.0,463587.0,287447.0
GIn4CeZq7Nw,2017-11-17T15:00:03.000Z,97795.0,1271.0,128.0,146.0,133586.0,35791.0
szs2GAYwMHo,2017-11-16T15:10:46.000Z,443412.0,3563.0,100.0,147.0,1016048.0,572636.0
AJkOHavUH_A,2017-11-16T16:37:47.000Z,65758.0,4691.0,418.0,1033.0,120257.0,54499.0
kOCkne-Bku4,2017-11-17T05:01:14.000Z,795683.0,44085.0,236.0,1604.0,43935356.0,43139673.0
OlJykKOuank,2017-11-16T18:30:00.000Z,83038.0,4116.0,35.0,103.0,127292.0,44254.0
K6xwB8Kkce0,2017-11-17T13:00:02.000Z,1024814.0,174637.0,534.0,7475.0,4615648.0,3590834.0
AJ2xkh-6tL4,2017-11-15T19:25:34.000Z,34293.0,400.0,86.0,381.0,45388.0,11095.0
Gnxv9OH-giQ,2017-11-16T13:12:49.000Z,438025.0,24398.0,225.0,1845.0,840995.0,402970.0
qqs3fxfmWr4,2017-11-15T22:00:02.000Z,278899.0,4513.0,126.0,314.0,2594008.0,2315109.0
77McSTzTgg8,2017-11-15T21:05:13.000Z,39799.0,290.0,222.0,0.0,45108.0,5309.0
W8vXDp7NuFs,2017-11-15T19:07:27.000Z,371401.0,22490.0,230.0,1137.0,2028655.0,1657254.0
C_SJgw5MVFY,2017-11-17T05:00:00.000Z,23987.0,1669.0,33.0,169.0,75641.0,51654.0
P7zi6oQ4fPQ,2017-11-15T20:53:51.000Z,2087.0,4.0,0.0,0.0,2824.0,737.0
7xhxjcejONk,2017-11-15T16:18:17.000Z,2358.0,17.0,1.0,1.0,45616.0,43258.0
J7wMOb0WIfQ,2017-10-27T19:41:06.000Z,11887.0,5.0,0.0,0.0,13389.0,1502.0
QJfL0a3qEKw,2017-11-15T13:30:01.000Z,13676.0,1172.0,18.0,169.0,23038.0,9362.0
ZJDMWVZta3M,2017-11-18T15:43:11.000Z,36152111.0,444698.0,15434.0,48348.0,87237246.0,51085135.0
cH4E_t3m3xM,2017-11-18T16:00:02.000Z,20752341.0,804496.0,17557.0,44075.0,207086249.0,186333908.0
60nDlMw5vFQ,2017-11-18T16:09:31.000Z,703631.0,15716.0,849.0,2864.0,1160798.0,457167.0
LDVXOo_HXKU,2017-11-18T13:59:59.000Z,1927025.0,31492.0,1550.0,2680.0,4691123.0,2764098.0
_wS7seijyks,2017-11-18T17:00:16.000Z,799870.0,22537.0,805.0,2942.0,1589066.0,789196.0
jGyUVyp9w9g,2017-11-19T05:43:25.000Z,21046.0,1308.0,62.0,206.0,1113063.0,1092017.0
tr7I4vokl78,2017-11-18T12:00:04.000Z,576496.0,4730.0,399.0,771.0,1008570.0,432074.0
B4mK5OElAFQ,2017-11-18T18:29:57.000Z,268148.0,17601.0,555.0,3972.0,593027.0,324879.0
Y1n8F4uClUU,2017-11-18T04:57:43.000Z,3460380.0,17465.0,1099.0,2794.0,5240970.0,1780590.0
ctx4YBEdOxo,2017-11-17T20:41:45.000Z,2810983.0,93993.0,3186.0,12318.0,4475840.0,1664857.0
dpeDxEb9yeg,2017-11-17T23:00:04.000Z,560687.0,17049.0,411.0,854.0,1662132.0,1101445.0
D818vkK10UQ,2017-11-18T10:30:00.000Z,357054.0,11333.0,522.0,527.0,532023.0,174969.0
FZiCWBplZ90,2017-11-18T01:16:54.000Z,355131.0,29282.0,494.0,2474.0,545685.0,190554.0
nfbwPTsowEA,2017-11-17T22:00:03.000Z,816073.0,52579.0,1727.0,3586.0,1364441.0,548368.0
JLOFZoBJnd8,2017-11-18T01:40:29.000Z,540553.0,28387.0,300.0,1193.0,993215.0,452662.0
wJh-jurxmGQ,2017-11-17T11:22:12.000Z,159532.0,789.0,92.0,0.0,639367.0,479835.0
MGanJGGVSrw,2017-11-17T05:00:00.000Z,1046154.0,39200.0,629.0,1775.0,6058175.0,5012021.0
UB1cGaIW81I,2017-11-17T10:00:01.000Z,67078.0,778.0,33.0,84.0,140047.0,72969.0
iASe_veKR74,2017-11-17T14:00:06.000Z,239773.0,11786.0,169.0,605.0,875008.0,635235.0
KGziD2V8Ppw,2017-11-17T05:00:01.000Z,617406.0,34338.0,637.0,2154.0,1474332.0,856926.0
IeTTfquV0iE,2017-11-17T05:00:00.000Z,14265.0,832.0,11.0,70.0,98048.0,83783.0
g3VgrgV3kFk,2017-11-16T22:50:00.000Z,1032.0,3.0,1.0,1.0,1464.0,432.0
